GEOID10,Municipality,State,TotPop,Scenario,CommitYear,Lat,Lon
1256850,Pine Island Center,FL,1854,rcp85,2012,26.6237,-82.1272
1256850,Pine Island Center,FL,1854,rcp26,2012,26.6237,-82.1272
2220155,Delcambre,LA,1866,rcp85,2023,29.9515,-91.9916
2220155,Delcambre,LA,1866,rcp26,2025,29.9515,-91.9916
4277744,Tullytown,PA,1872,rcp85,2081,40.1408,-74.811
1229200,Haverhill,FL,1873,rcp85,2073,26.691,-80.1218
3439390,Lavallette,NJ,1875,rcp85,1998,39.9695,-74.0719
1230850,Hillsboro Beach,FL,1875,rcp85,2058,26.2808,-80.0793
3439390,Lavallette,NJ,1875,rcp26,1998,39.9695,-74.0719
1053920,Ocean View,DE,1882,rcp85,2053,38.5308,-75.1107
2281375,White Castle,LA,1883,rcp85,2082,30.1617,-91.1485
3602968,Atlantic Beach,NY,1885,rcp85,2049,40.588,-73.7294
1242900,Mangonia Park,FL,1888,rcp85,2071,26.7586,-80.0761
3402440,Avon-by-the-Sea,NJ,1901,rcp85,2054,40.1914,-74.0151
2206260,Belle Rose,LA,1902,rcp85,2070,30.0421,-91.0498
2214310,Charenton,LA,1903,rcp85,2052,29.8671,-91.54
2238092,Jean Lafitte,LA,1903,rcp85,1978,29.7511,-90.1053
2238092,Jean Lafitte,LA,1903,rcp26,1978,29.7511,-90.1053
3710260,Cape Carteret,NC,1917,rcp85,2091,34.6949,-77.0588
2251795,Montz,LA,1918,rcp85,2049,30.0154,-90.4656
1257066,Pine Ridge,FL,1918,rcp85,2062,26.2303,-81.793
118304,Creola,AL,1926,rcp85,2083,30.8742,-88.0094
3704950,Belville,NC,1936,rcp85,2085,34.2193,-77.9986
1204735,Bear Creek,FL,1948,rcp85,2015,27.756,-82.7271
1204735,Bear Creek,FL,1948,rcp26,2015,27.756,-82.7271
1251400,Olga,FL,1952,rcp85,2035,26.7104,-81.6925
1251400,Olga,FL,1952,rcp26,2058,26.7104,-81.6925
3408170,Brooklawn,NJ,1955,rcp85,2071,39.8794,-75.1204
1265225,Sewall's Point,FL,1958,rcp85,2040,27.197,-80.1989
3760000,Sea Breeze,NC,1969,rcp85,2052,34.0698,-77.8921
1321716,Darien,GA,1975,rcp85,2079,31.3435,-81.4241
1228937,Harlem Heights,FL,1975,rcp85,2002,26.5169,-81.9281
1228937,Harlem Heights,FL,1975,rcp26,2002,26.5169,-81.9281
2456300,North Beach,MD,1978,rcp85,2065,38.7077,-76.5345
2205378,Bayou L'Ourse,LA,1978,rcp85,1979,29.7174,-91.0606
2205378,Bayou L'Ourse,LA,1978,rcp26,1979,29.7174,-91.0606
1043245,Long Neck,DE,1980,rcp85,2046,38.627,-75.1515
2213575,Cecilia,LA,1980,rcp85,2096,30.3364,-91.8479
2240878,Lafourche Crossing,LA,2002,rcp85,2025,29.7675,-90.7697
2240878,Lafourche Crossing,LA,2002,rcp26,2029,29.7675,-90.7697
1202500,Atlantis,FL,2005,rcp85,2067,26.5973,-80.1039
3454450,Ocean Gate,NJ,2011,rcp85,2007,39.9258,-74.1346
3454450,Ocean Gate,NJ,2011,rcp26,2007,39.9258,-74.1346
3736220,Kure Beach,NC,2012,rcp85,2071,33.9993,-77.9076
4837984,Jones Creek,TX,2020,rcp85,2062,28.975,-95.4684
1256475,Pine Air,FL,2024,rcp85,2078,26.6588,-80.1073
3621578,East Atlantic Beach,NY,2049,rcp85,1976,40.5856,-73.7122
3621578,East Atlantic Beach,NY,2049,rcp26,1976,40.5856,-73.7122
1278225,Winter Beach,FL,2063,rcp85,2080,27.7152,-80.4246
2205315,Bayou Gauche,LA,2071,rcp85,1922,29.8062,-90.4213
2205315,Bayou Gauche,LA,2071,rcp26,1922,29.8062,-90.4213
4857608,Pinehurst,TX,2097,rcp85,2053,30.1074,-93.7723
5377630,Westport,WA,2099,rcp85,2072,46.8917,-124.1139
2229640,Golden Meadow,LA,2101,rcp85,1944,29.3866,-90.2748
2229640,Golden Meadow,LA,2101,rcp26,1944,29.3866,-90.2748
2473075,Snow Hill,MD,2103,rcp85,2074,38.1659,-75.3963
2578850,Weweantic,MA,2105,rcp85,2064,41.7489,-70.7405
3466390,Sea Isle City,NJ,2114,rcp85,2015,39.1538,-74.6964
2224180,Erath,LA,2114,rcp85,2017,29.9588,-92.0374
3466390,Sea Isle City,NJ,2114,rcp26,2015,39.1538,-74.6964
2224180,Erath,LA,2114,rcp26,2018,29.9588,-92.0374
1351352,Midway,GA,2121,rcp85,2023,31.801,-81.4167
1259750,Redington Shores,FL,2121,rcp85,1972,27.8307,-82.8327
1351352,Midway,GA,2121,rcp26,2025,31.801,-81.4167
1259750,Redington Shores,FL,2121,rcp26,1972,27.8307,-82.8327
3630581,Greenport West,NY,2124,rcp85,2065,41.0909,-72.3878
3458590,Pine Beach,NJ,2127,rcp85,2074,39.9361,-74.1698
606210,Bethel Island,CA,2131,rcp85,1922,38.029,-121.6406
606210,Bethel Island,CA,2131,rcp26,1922,38.029,-121.6406
3421660,Erma,NJ,2134,rcp85,2071,38.9969,-74.8911
3444820,Mays Landing,NJ,2135,rcp85,2069,39.4529,-74.7239
1271250,Tavernier,FL,2136,rcp85,2000,25.0317,-80.4946
1271250,Tavernier,FL,2136,rcp26,2000,25.0317,-80.4946
3730900,Hertford,NC,2143,rcp85,2051,36.1768,-76.4666
2224250,Erwinville,LA,2192,rcp85,2085,30.5427,-91.3913
3630576,Greenport,NY,2197,rcp85,2050,41.1024,-72.3668
3480855,Whitesboro,NJ,2205,rcp85,2069,39.0423,-74.8681
2249170,Mathews,LA,2209,rcp85,2013,29.6822,-90.5559
2249170,Mathews,LA,2209,rcp26,2013,29.6822,-90.5559
3604891,Bay Park,NY,2212,rcp85,1994,40.6295,-73.6678
3604891,Bay Park,NY,2212,rcp26,1994,40.6295,-73.6678
1201625,Apalachicola,FL,2231,rcp85,2061,29.7274,-84.994
3452410,North Beach Haven,NJ,2235,rcp85,2006,39.6004,-74.2116
3452410,North Beach Haven,NJ,2235,rcp26,2006,39.6004,-74.2116
2575820,West Dennis,MA,2242,rcp85,2062,41.6662,-70.1671
4803144,Anahuac,TX,2243,rcp85,2084,29.7649,-94.6787
4825404,Fannett,TX,2252,rcp85,2078,29.9263,-94.2433
1229437,Hernando Beach,FL,2256,rcp85,1933,28.4681,-82.6673
1229437,Hernando Beach,FL,2256,rcp26,1933,28.4681,-82.6673
1220050,Eglin AFB,FL,2274,rcp85,2098,30.4605,-86.5505
3333140,Hampton Beach,NH,2275,rcp85,2018,42.9137,-70.8121
3333140,Hampton Beach,NH,2275,rcp26,2019,42.9137,-70.8121
1211650,Charlotte Park,FL,2325,rcp85,1986,26.9044,-82.049
1220650,El Portal,FL,2325,rcp85,2028,25.8554,-80.1941
1211650,Charlotte Park,FL,2325,rcp26,1986,26.9044,-82.049
1220650,El Portal,FL,2325,rcp26,2033,25.8554,-80.1941
3708040,Broad Creek,NC,2334,rcp85,2097,34.7355,-76.9224
4565680,Shell Point,SC,2336,rcp85,2058,32.3753,-80.7535
1219400,Eastpoint,FL,2337,rcp85,2068,29.7547,-84.8694
2256170,North Vacherie,LA,2346,rcp85,2051,30.0075,-90.7119
2262280,Poydras,LA,2351,rcp85,2013,29.8596,-89.8873
2262280,Poydras,LA,2351,rcp26,2014,29.8596,-89.8873
2473325,Solomons,MD,2368,rcp85,2069,38.3391,-76.4619
5177568,Tappahannock,VA,2375,rcp85,2099,37.9125,-76.8659
1274575,Virginia Gardens,FL,2375,rcp85,2015,25.8095,-80.2975
1274575,Virginia Gardens,FL,2375,rcp26,2015,25.8095,-80.2975
1209655,Cabana Colony,FL,2391,rcp85,2054,26.8556,-80.0867
4247344,Marcus Hook,PA,2397,rcp85,2099,39.8129,-75.4162
1341484,Isle of Hope,GA,2402,rcp85,2020,31.9859,-81.0525
1341484,Isle of Hope,GA,2402,rcp26,2021,31.9859,-81.0525
3419360,East Newark,NJ,2406,rcp85,2091,40.752,-74.1622
4222296,Eddystone,PA,2410,rcp85,2071,39.8548,-75.3371
981750,Westbrook Center,CT,2413,rcp85,2092,41.2814,-72.4423
3604550,Barnum Island,NY,2414,rcp85,1922,40.6063,-73.646
3604550,Barnum Island,NY,2414,rcp26,1922,40.6063,-73.646
4809250,Bolivar Peninsula,TX,2417,rcp85,2016,29.4894,-94.5692
4809250,Bolivar Peninsula,TX,2417,rcp26,2016,29.4894,-94.5692
2204020,Baldwin,LA,2436,rcp85,2041,29.8413,-91.5549
3602374,Aquebogue,NY,2438,rcp85,2088,40.944,-72.6155
2222815,Edgard,LA,2441,rcp85,2042,30.0307,-90.5467
1206350,Big Coppitt Key,FL,2445,rcp85,1964,24.5846,-81.6534
1206350,Big Coppitt Key,FL,2445,rcp26,1964,24.5846,-81.6534
4879192,Wild Peach Village,TX,2452,rcp85,2096,29.081,-95.6372
1261807,Roosevelt Gardens,FL,2456,rcp85,2033,26.1408,-80.1809
1261807,Roosevelt Gardens,FL,2456,rcp26,2048,26.1408,-80.1809
2201815,Amelia,LA,2459,rcp85,1987,29.6632,-91.1109
2201815,Amelia,LA,2459,rcp26,1987,29.6632,-91.1109
3775820,Wrightsville Beach,NC,2461,rcp85,2005,34.2122,-77.7976
3775820,Wrightsville Beach,NC,2461,rcp26,2005,34.2122,-77.7976
2230900,Grand Point,LA,2473,rcp85,2045,30.0472,-90.7501
2220680,Des Allemands,LA,2505,rcp85,1922,29.8143,-90.4696
2220680,Des Allemands,LA,2505,rcp26,1922,29.8143,-90.4696
1203275,Bal Harbour,FL,2513,rcp85,2005,25.8934,-80.1232
1203275,Bal Harbour,FL,2513,rcp26,2005,25.8934,-80.1232
104684,Bayou La Batre,AL,2558,rcp85,2051,30.4076,-88.2633
3405740,Beverly,NJ,2577,rcp85,2087,40.0648,-74.9219
2244900,Lockport,LA,2578,rcp85,1995,29.6432,-90.5361
1232375,Homosassa,FL,2578,rcp85,1945,28.7849,-82.6076
2244900,Lockport,LA,2578,rcp26,1995,29.6432,-90.5361
1232375,Homosassa,FL,2578,rcp26,1945,28.7849,-82.6076
2209095,Bourg,LA,2579,rcp85,2006,29.5636,-90.615
2209095,Bourg,LA,2579,rcp26,2006,29.5636,-90.615
1226000,Glencoe,FL,2582,rcp85,2032,29.0049,-80.9734
1226000,Glencoe,FL,2582,rcp26,2044,29.0049,-80.9734
1233150,Hypoluxo,FL,2588,rcp85,2021,26.5634,-80.0514
1233150,Hypoluxo,FL,2588,rcp26,2023,26.5634,-80.0514
2210600,Brusly,LA,2589,rcp85,2090,30.3943,-91.2516
1201125,Alva,FL,2596,rcp85,2055,26.7216,-81.6237
4526035,Folly Beach,SC,2605,rcp85,2031,32.6693,-79.9606
4526035,Folly Beach,SC,2605,rcp26,2040,32.6693,-79.9606
2527147,Green Harbor-Cedar Crest,MA,2609,rcp85,2043,42.077,-70.6566
1265100,Seminole Manor,FL,2621,rcp85,2066,26.5839,-80.1001
2555535,Provincetown,MA,2642,rcp85,2072,42.0565,-70.1785
3762680,Sneads Ferry,NC,2646,rcp85,2091,34.5555,-77.379
5121008,Dahlgren,VA,2653,rcp85,2079,38.342,-77.0643
1228925,Harlem,FL,2658,rcp85,2082,#N/A,#N/A
1274498,Villano Beach,FL,2664,rcp85,2037,29.9308,-81.2995
1376364,Thunderbolt,GA,2668,rcp85,2059,32.0313,-81.0496
3463180,Rio Grande,NJ,2670,rcp85,2075,39.0191,-74.8779
1258600,Port Richey,FL,2671,rcp85,1988,28.2779,-82.7283
1258600,Port Richey,FL,2671,rcp26,1988,28.2779,-82.7283
1209550,Bunnell,FL,2676,rcp85,2083,29.4187,-81.3195
4823164,El Lago,TX,2706,rcp85,2052,29.5715,-95.0453
3447700,Moonachie,NJ,2708,rcp85,1972,40.8414,-74.0577
3447700,Moonachie,NJ,2708,rcp26,1972,40.8414,-74.0577
1308844,Bloomingdale,GA,2713,rcp85,2071,#N/A,#N/A
3763130,Southern Shores,NC,2714,rcp85,2041,36.1199,-75.7296
1233375,Indialantic,FL,2720,rcp85,2046,28.0862,-80.5683
2420775,Crisfield,MD,2726,rcp85,1979,37.9749,-75.8583
2420775,Crisfield,MD,2726,rcp26,1979,37.9749,-75.8583
2241050,Lake Arthur,LA,2738,rcp85,2038,30.0801,-92.6776
3745880,Nags Head,NC,2740,rcp85,2040,35.9474,-75.6255
1041830,Lewes,DE,2747,rcp85,2051,38.7785,-75.1438
3466720,Sewaren,NJ,2756,rcp85,2077,40.5507,-74.2599
3439990,Leonardo,NJ,2757,rcp85,2088,40.4193,-74.0602
1242625,Malabar,FL,2757,rcp85,2093,27.9871,-80.5825
1210725,Carrabelle,FL,2778,rcp85,2071,29.8534,-84.6679
3463660,Riverton,NJ,2779,rcp85,2047,40.0119,-75.0147
3762190,Skippers Corner,NC,2785,rcp85,2093,34.3267,-77.9146
2550880,Ocean Grove,MA,2811,rcp85,2084,41.7288,-71.2092
2228345,Garyville,LA,2811,rcp85,2036,30.0657,-90.6347
2228345,Garyville,LA,2811,rcp26,2071,30.0657,-90.6347
4869140,South Padre Island,TX,2816,rcp85,2019,26.117,-97.1681
4869140,South Padre Island,TX,2816,rcp26,2020,26.117,-97.1681
3763400,Southport,NC,2820,rcp85,2079,33.9246,-78.0266
3648450,Moriches,NY,2838,rcp85,2100,40.8054,-72.8269
1228650,Harbor Bluffs,FL,2860,rcp85,2081,27.9078,-82.8265
1277467,Whitfield,FL,2882,rcp85,2070,27.4123,-82.5662
2573020,Wareham Center,MA,2885,rcp85,2065,41.7504,-70.7221
3466450,Seaside Heights,NJ,2887,rcp85,2015,39.945,-74.0788
3466450,Seaside Heights,NJ,2887,rcp26,2015,39.945,-74.0788
3642279,Lido Beach,NY,2897,rcp85,1922,40.5891,-73.6043
3642279,Lido Beach,NY,2897,rcp26,1922,40.5891,-73.6043
3662066,Riverside,NY,2911,rcp85,2087,40.9066,-72.6741
2214520,Chauvin,LA,2912,rcp85,1966,29.4453,-90.5936
2214520,Chauvin,LA,2912,rcp26,1966,29.4453,-90.5936
2539485,Mattapoisett Center,MA,2915,rcp85,2077,41.666,-70.8072
1204200,Bay Pines,FL,2931,rcp85,2065,27.8163,-82.7777
5116512,Chincoteague,VA,2941,rcp85,1997,37.9492,-75.3533
5116512,Chincoteague,VA,2941,rcp26,1997,37.9492,-75.3533
1275275,Watergate,FL,2942,rcp85,2065,26.3359,-80.2126
3722305,Fairfield Harbour,NC,2952,rcp85,2029,35.0673,-76.9597
4532245,Hardeeville,SC,2952,rcp85,2069,32.2945,-81.041
3722305,Fairfield Harbour,NC,2952,rcp26,2037,35.0673,-76.9597
3482450,Woodlynne,NJ,2978,rcp85,2074,#N/A,#N/A
1378036,Tybee Island,GA,2978,rcp85,2003,32.0088,-80.8573
1378036,Tybee Island,GA,2978,rcp26,2003,32.0088,-80.8573
1228800,Harbour Heights,FL,2987,rcp85,2054,26.9921,-82.0065
1212950,Cleveland,FL,2990,rcp85,2022,26.9496,-81.9887
1212950,Cleveland,FL,2990,rcp26,2023,26.9496,-81.9887
3470110,Spring Lake,NJ,2993,rcp85,2081,40.1527,-74.0272
1272875,Tyndall AFB,FL,2994,rcp85,2078,30.0889,-85.6017
2237445,Iowa,LA,2996,rcp85,2091,30.2391,-93.013
4810072,Brazoria,TX,3019,rcp85,2099,29.0447,-95.5643
1262118,Royal Palm Estates,FL,3025,rcp85,2073,26.6814,-80.1264
2250815,Milton,LA,3030,rcp85,2094,30.1139,-92.0691
1258200,Ponce Inlet,FL,3032,rcp85,2050,29.0871,-80.9271
1234185,Island Walk,FL,3035,rcp85,2056,#N/A,#N/A
3449680,National Park,NJ,3036,rcp85,2048,39.8673,-75.1856
2409500,Brentwood,MD,3046,rcp85,2093,38.9437,-76.9568
1206600,Biscayne Park,FL,3055,rcp85,2027,25.8818,-80.1812
1206600,Biscayne Park,FL,3055,rcp26,2032,25.8818,-80.1812
3707765,Brices Creek,NC,3073,rcp85,2088,35.037,-77.0819
2255525,Norco,LA,3074,rcp85,2013,29.9983,-90.4045
2255525,Norco,LA,3074,rcp26,2013,29.9983,-90.4045
2209130,Boutte,LA,3075,rcp85,1986,29.8867,-90.3892
2209130,Boutte,LA,3075,rcp26,1986,29.8867,-90.3892
1249750,North River Shores,FL,3079,rcp85,2036,27.2217,-80.2761
1249750,North River Shores,FL,3079,rcp26,2069,27.2217,-80.2761
1271842,Tiger Point,FL,3090,rcp85,2068,30.3789,-87.0587
1244000,Melbourne Beach,FL,3101,rcp85,2041,28.0669,-80.5596
3608323,Brightwaters,NY,3103,rcp85,2093,40.7164,-73.2615
612669,Channel Islands Beach,CA,3103,rcp85,2035,34.1611,-119.2253
612669,Channel Islands Beach,CA,3103,rcp26,2062,34.1611,-119.2253
1215775,Crystal River,FL,3108,rcp85,2026,28.906,-82.6101
1215775,Crystal River,FL,3108,rcp26,2031,28.906,-82.6101
4840336,Laguna Vista,TX,3117,rcp85,2042,26.1071,-97.3019
3756710,River Bend,NC,3119,rcp85,2067,35.0689,-77.1499
2516810,Dennis Port,MA,3162,rcp85,2057,41.6669,-70.1356
1248875,Nokomis,FL,3167,rcp85,2039,27.1222,-82.4357
2260075,Pierre Part,LA,3169,rcp85,1990,29.9554,-91.2028
2260075,Pierre Part,LA,3169,rcp26,1990,29.9554,-91.2028
1235850,Juno Beach,FL,3176,rcp85,2059,26.8754,-80.06
1241577,Loxahatchee Groves,FL,3180,rcp85,2081,#N/A,#N/A
1258962,Pretty Bayou,FL,3206,rcp85,2048,30.2002,-85.6977
2278820,Vinton,LA,3212,rcp85,2059,30.1954,-93.5822
1222560,Flagler Estates,FL,3215,rcp85,2080,29.6455,-81.457
3452650,North Cape May,NJ,3226,rcp85,2049,38.9764,-74.9515
2280430,Welsh,LA,3226,rcp85,2075,30.2356,-92.8124
638065,Kennedy,CA,3254,rcp85,2083,#N/A,#N/A
3481200,Wildwood Crest,NJ,3270,rcp85,1977,38.9726,-74.8386
3481200,Wildwood Crest,NJ,3270,rcp26,1977,38.9726,-74.8386
3736060,Kitty Hawk,NC,3272,rcp85,2026,36.0701,-75.7172
3736060,Kitty Hawk,NC,3272,rcp26,2030,36.0701,-75.7172
3447130,Monmouth Beach,NJ,3279,rcp85,2082,40.3359,-73.9856
1246520,Montura,FL,3283,rcp85,2100,#N/A,#N/A
2464000,Princess Anne,MD,3290,rcp85,2067,38.2051,-75.6964
3453205,North Middletown,NJ,3295,rcp85,2031,40.439,-74.1185
3453205,North Middletown,NJ,3295,rcp26,2042,40.439,-74.1185
5184960,West Point,VA,3306,rcp85,2048,37.5523,-76.8018
1237542,Lake Belvedere Estates,FL,3334,rcp85,2071,26.6882,-80.1365
3454480,Ocean Grove,NJ,3342,rcp85,2065,40.2118,-74.0069
2232510,Hahnville,LA,3344,rcp85,2046,29.962,-90.4203
3474210,Tuckerton,NJ,3347,rcp85,2048,39.5921,-74.3335
915420,Clinton,CT,3368,rcp85,2095,41.2764,-72.529
1274562,Vineyards,FL,3375,rcp85,2056,#N/A,#N/A
626028,French Camp,CA,3376,rcp85,2055,37.8681,-121.2714
1237800,Lake Clarke Shores,FL,3376,rcp85,2059,26.6456,-80.0753
3704015,Bayshore,NC,3393,rcp85,2090,34.2887,-77.804
1221945,Feather Sound,FL,3420,rcp85,1999,27.9103,-82.6877
1221945,Feather Sound,FL,3420,rcp26,1999,27.9103,-82.6877
2434550,Grasonville,MD,3425,rcp85,2060,38.9575,-76.1978
1257025,Pine Manor,FL,3428,rcp85,2048,26.5717,-81.8776
1263435,San Castle,FL,3428,rcp85,2078,26.5651,-80.0611
4877752,West Orange,TX,3443,rcp85,2039,30.0791,-93.7595
1258675,Port St. Joe,FL,3445,rcp85,2044,29.8228,-85.3112
1021387,Dover Base Housing,DE,3450,rcp85,2090,39.1171,-75.4841
3609000,Brookhaven,NY,3451,rcp85,2100,40.7767,-72.9078
1239987,Lely,FL,3451,rcp85,2015,26.105,-81.732
1239987,Lely,FL,3451,rcp26,2015,26.105,-81.732
4858808,Port Aransas,TX,3480,rcp85,2020,27.8209,-97.0892
4858808,Port Aransas,TX,3480,rcp26,2021,27.8209,-97.0892
4840300,Laguna Heights,TX,3488,rcp85,2043,26.0843,-97.2676
1267192,South Beach,FL,3501,rcp85,2022,27.5891,-80.3439
1267192,South Beach,FL,3501,rcp26,2024,27.5891,-80.3439
4861904,Richwood,TX,3510,rcp85,2064,29.1007,-95.4006
1258420,Port LaBelle,FL,3530,rcp85,2073,26.7493,-81.386
1230200,Highland Beach,FL,3539,rcp85,2014,26.4093,-80.0664
1230200,Highland Beach,FL,3539,rcp26,2014,26.4093,-80.0664
5118400,Colonial Beach,VA,3542,rcp85,2077,38.2644,-76.9937
4871960,Taylor Lake Village,TX,3544,rcp85,2058,29.5748,-95.0553
2246720,Lutcher,LA,3559,rcp85,2048,30.063,-90.7117
1271758,Three Oaks,FL,3592,rcp85,2070,#N/A,#N/A
2200415,Addis,LA,3593,rcp85,2077,30.3652,-91.2652
3410270,Cape May,NJ,3607,rcp85,2017,38.9408,-74.9032
3410270,Cape May,NJ,3607,rcp26,2018,38.9408,-74.9032
2230550,Gramercy,LA,3613,rcp85,2055,30.0619,-90.6936
2202550,Arabi,LA,3635,rcp85,1922,29.9555,-89.9984
2202550,Arabi,LA,3635,rcp26,1922,29.9555,-89.9984
2272092,South Vacherie,LA,3642,rcp85,2008,29.9402,-90.6877
2272092,South Vacherie,LA,3642,rcp26,2008,29.9402,-90.6877
3721160,Emerald Isle,NC,3655,rcp85,2059,34.6644,-77.0314
4841728,Laureles,TX,3692,rcp85,2096,26.1197,-97.4892
1215300,Crawfordville,FL,3702,rcp85,2085,30.1996,-84.3634
1211625,Charlotte Harbor,FL,3714,rcp85,2008,26.9615,-82.0593
1211625,Charlotte Harbor,FL,3714,rcp26,2008,26.9615,-82.0593
652162,North Richmond,CA,3717,rcp85,2050,37.9653,-122.3707
1277275,White City,FL,3719,rcp85,2056,27.3723,-80.3405
1271825,Tierra Verde,FL,3721,rcp85,1975,27.6705,-82.727
1271825,Tierra Verde,FL,3721,rcp26,1975,27.6705,-82.727
2822900,Escatawpa,MS,3722,rcp85,2057,30.4906,-88.5441
3460540,Port Reading,NJ,3728,rcp85,2081,40.5616,-74.244
3426100,Gibbstown,NJ,3739,rcp85,2025,39.8245,-75.2781
3426100,Gibbstown,NJ,3739,rcp26,2028,39.8245,-75.2781
3745460,Moyock,NC,3759,rcp85,2034,36.5011,-76.1733
3745460,Moyock,NC,3759,rcp26,2053,36.5011,-76.1733
1262675,St. James City,FL,3777,rcp85,1974,26.5425,-82.102
1262675,St. James City,FL,3777,rcp26,1974,26.5425,-82.102
2523070,Falmouth,MA,3783,rcp85,2042,41.5514,-70.6088
5107160,Bethel Manor,VA,3792,rcp85,2064,37.0974,-76.4251
3460360,Port Monmouth,NJ,3818,rcp85,2031,40.4367,-74.0986
3460360,Port Monmouth,NJ,3818,rcp26,2040,40.4367,-74.0986
1232150,Holmes Beach,FL,3828,rcp85,1963,27.5106,-82.7155
1232150,Holmes Beach,FL,3828,rcp26,1963,27.5106,-82.7155
4570585,Surfside Beach,SC,3837,rcp85,2068,33.6097,-78.9775
1227256,Grant-Valkaria,FL,3850,rcp85,2094,27.9343,-80.5659
1243375,Mary Esther,FL,3851,rcp85,2094,30.4117,-86.659
2510015,Buzzards Bay,MA,3855,rcp85,2075,41.7549,-70.6162
1047940,Millsboro,DE,3871,rcp85,2100,38.5867,-75.3009
3753040,Plymouth,NC,3878,rcp85,2067,35.8585,-76.7482
1241562,Lower Grand Lagoon,FL,3881,rcp85,2053,30.1431,-85.7522
3404120,Beach Haven West,NJ,3896,rcp85,2025,39.6704,-74.2331
3404120,Beach Haven West,NJ,3896,rcp26,2028,39.6704,-74.2331
1233600,Indian River Shores,FL,3897,rcp85,2024,27.7101,-80.382
1233600,Indian River Shores,FL,3897,rcp26,2026,27.7101,-80.382
1268800,Stock Island,FL,3919,rcp85,1971,24.564,-81.7398
1268800,Stock Island,FL,3919,rcp26,1971,24.564,-81.7398
4850376,Nassau Bay,TX,4002,rcp85,2050,29.5448,-95.0875
3704260,Beaufort,NC,4018,rcp85,2036,34.7277,-76.6527
3704260,Beaufort,NC,4018,rcp26,2065,34.7277,-76.6527
1209350,Buckingham,FL,4036,rcp85,2070,26.6658,-81.7474
3453880,Oaklyn,NJ,4038,rcp85,2092,39.9013,-75.0798
3453490,North Wildwood,NJ,4041,rcp85,1967,39.0043,-74.7995
3453490,North Wildwood,NJ,4041,rcp26,1967,39.0043,-74.7995
1233625,Indian Rocks Beach,FL,4113,rcp85,1974,27.897,-82.8436
1233625,Indian Rocks Beach,FL,4113,rcp26,1974,27.897,-82.8436
4536115,Isle of Palms,SC,4133,rcp85,2001,32.8048,-79.752
4536115,Isle of Palms,SC,4133,rcp26,2001,32.8048,-79.752
3746860,Newport,NC,4150,rcp85,2099,34.7707,-76.8792
3768340,Trent Woods,NC,4155,rcp85,2063,35.082,-77.092
2416125,Chester,MD,4167,rcp85,2056,38.9621,-76.2866
2462475,Pocomoke City,MD,4184,rcp85,2077,38.0629,-75.5538
1276050,West Bradenton,FL,4192,rcp85,2075,27.501,-82.6142
1240985,Lochmoor Waterway Estates,FL,4204,rcp85,2006,26.6438,-81.9096
1240985,Lochmoor Waterway Estates,FL,4204,rcp26,2006,26.6438,-81.9096
3646140,Mattituck,NY,4219,rcp85,2096,41.0004,-72.5412
1214700,Cortez,FL,4241,rcp85,1977,27.4682,-82.6702
1214700,Cortez,FL,4241,rcp26,1977,27.4682,-82.6702
1216550,Daytona Beach Shores,FL,4247,rcp85,2061,29.1713,-80.9807
1206425,Big Pine Key,FL,4252,rcp85,1964,24.6876,-81.3649
1206425,Big Pine Key,FL,4252,rcp26,1964,24.6876,-81.3649
1242400,Madeira Beach,FL,4263,rcp85,1972,27.7956,-82.7916
1242400,Madeira Beach,FL,4263,rcp26,1972,27.7956,-82.7916
1220375,Ellenton,FL,4275,rcp85,2045,27.5267,-82.5266
3480120,Westville,NJ,4288,rcp85,2068,39.8689,-75.1316
3406970,Bradley Beach,NJ,4298,rcp85,2064,40.2016,-74.0121
1255075,Parker,FL,4317,rcp85,2087,30.1295,-85.6009
2538820,Marshfield,MA,4335,rcp85,2066,42.1021,-70.6889
4813972,Central Gardens,TX,4347,rcp85,2067,29.9877,-94.0229
1271300,Taylor Creek,FL,4348,rcp85,2074,#N/A,#N/A
2483225,West Ocean City,MD,4375,rcp85,2022,38.3473,-75.1112
2483225,West Ocean City,MD,4375,rcp26,2024,38.3473,-75.1112
641558,Lincoln Village,CA,4381,rcp85,1998,38.0055,-121.3338
641558,Lincoln Village,CA,4381,rcp26,1998,38.0055,-121.3338
1269275,Suncoast Estates,FL,4384,rcp85,2065,26.7112,-81.8689
3756815,River Road,NC,4394,rcp85,2054,35.511,-76.9901
1252162,Orangetree,FL,4406,rcp85,2066,#N/A,#N/A
1271800,Tice,FL,4470,rcp85,2056,26.6751,-81.8173
3626121,Flanders,NY,4472,rcp85,2077,40.8858,-72.6076
1222550,Flagler Beach,FL,4484,rcp85,2022,29.4739,-81.131
1222550,Flagler Beach,FL,4484,rcp26,2024,29.4739,-81.131
1352332,Montgomery,GA,4523,rcp85,2045,31.9435,-81.1063
2280815,Westlake,LA,4568,rcp85,2061,30.2601,-93.2645
5113160,Carrollton,VA,4574,rcp85,2080,36.9406,-76.521
2239055,Kaplan,LA,4600,rcp85,2059,30.006,-92.2839
4526372,Forestbrook,SC,4612,rcp85,2088,33.7242,-78.9678
2855400,Pass Christian,MS,4613,rcp85,2043,30.3182,-89.2385
2223567,Elmwood,LA,4635,rcp85,1995,29.954,-90.1874
2223567,Elmwood,LA,4635,rcp26,1995,29.954,-90.1874
1237225,LaBelle,FL,4640,rcp85,2065,26.721,-81.4525
